master_id;order_channel;last_order_channel;first_order_date;last_order_date;last_order_date_online;last_order_date_offline;order_num_total_ever_online;order_num_total_ever_offline;customer_value_total_ever_offline;customer_value_total_ever_online
a7d49fa4-d60f-11e9-93bc-000d3a38a36f;Ios App;Offline;24/08/2019;15/03/2021;08/01/2021;15/03/2021;3;4;466.83;584.89
70b27794-a1cb-11e9-a2fc-000d3a38a36f;Android App;Android App;27/02/2019;26/12/2020;26/12/2020;05/09/2020;2;2;179.97;266.69
ee298810-a82a-11e9-a2fc-000d3a38a36f;Ios App;Mobile;08/07/2019;09/01/2021;09/01/2021;17/11/2019;3;1;12.99;543.97
8eeb98c0-afeb-11e9-9757-000d3a38a36f;Desktop;Desktop;11/03/2019;08/05/2021;08/05/2021;27/08/2019;3;1;229.97;653.97
a8ebbad4-594a-11eb-9e65-000d3a38a36f;Mobile;Offline;18/01/2021;18/02/2021;18/01/2021;18/02/2021;1;1;89.97;90.99
54023914-3eb9-11ea-b794-000d3a38a36f;Android App;Android App;01/08/2019;10/11/2020;10/11/2020;01/08/2019;1;1;159.98;332.48
4e05657a-8c90-11ea-8f41-000d3a38a36f;Desktop;Offline;02/05/2020;29/03/2021;02/05/2020;29/03/2021;1;2;583.85;700.9
c3648134-a99c-11e9-a2fc-000d3a38a36f;Android App;Offline;06/01/2017;28/10/2020;06/08/2020;28/10/2020;9;8;780.34;1396.85
a463d0d0-a246-11e9-a2fc-000d3a38a36f;Android App;Offline;09/03/2019;09/03/2021;04/03/2021;09/03/2021;2;2;114.98;309.95
175b9f9a-5b11-11ea-a942-000d3a38a36f;Mobile;Mobile;18/01/2020;06/06/2020;06/06/2020;18/01/2020;1;1;99.99;174.99
a82aa96c-b148-11e9-9757-000d3a38a36f;Android App;Offline;24/05/2019;19/03/2021;11/01/2021;19/03/2021;7;1;60.88;869.91
1f360d0a-a46d-11e9-a2fc-000d3a38a36f;Ios App;Ios App;23/04/2019;18/02/2021;18/02/2021;14/11/2019;1;2;665.83;77.99
b852d4ae-46da-11ea-b6c0-000d3a38a36f;Desktop;Offline;13/07/2019;08/02/2021;07/12/2020;08/02/2021;1;3;464.96;503.2
b3ea3c4a-1b8d-11ea-ac4f-000d3a38a36f;Ios App;Ios App;24/07/2019;11/10/2020;11/10/2020;24/08/2019;1;2;205.72;204.95
14368640-263b-11eb-8a9b-000d3a38a36f;Android App;Android App;12/11/2020;04/01/2021;04/01/2021;12/11/2020;2;1;96.48;198.96
2ae7d10e-fd48-11e9-a5e8-000d3a38a36f;Mobile;Mobile;02/11/2019;03/06/2020;03/06/2020;02/11/2019;1;1;149.99;179
26ad8826-b154-11e9-9757-000d3a38a36f;Android App;Android App;12/03/2019;16/11/2020;16/11/2020;13/03/2020;1;3;310.46;71.99
742cfa30-bd2a-11eb-8ef5-000d3a38a36f;Ios App;Ios App;10/12/2019;25/05/2021;25/05/2021;12/01/2021;4;4;606.83;2496.6
a356410e-a16b-11e9-a2fc-000d3a38a36f;Mobile;Mobile;22/02/2019;09/05/2021;09/05/2021;22/02/2019;1;1;259.9;304.9
2fa1890c-9900-11ea-b97a-000d3a38a36f;Android App;Offline;17/05/2020;14/07/2020;17/05/2020;14/07/2020;1;2;240.45;320.91
c66d7b04-9dd7-11e9-9897-000d3a38a36f;Android App;Mobile;22/02/2018;17/02/2021;17/02/2021;27/10/2019;8;1;219.99;822.01
355a037a-19c4-11eb-8d74-000d3a38a36f;Android App;Android App;29/10/2020;11/05/2021;11/05/2021;29/10/2020;1;1;150.74;362.46
bb60f7e6-6356-11ea-a6dc-000d3a38a36f;Ios App;Offline;09/03/2020;15/04/2021;24/03/2020;15/04/2021;1;3;421.35;295.92
a4ec9da8-a0e2-11e9-a2fc-000d3a38a36f;Ios App;Ios App;04/12/2019;15/03/2021;15/03/2021;05/03/2020;1;2;280.72;115.48
2939b3c6-2b52-11ea-9d27-000d3a38a36f;Ios App;Offline;18/09/2019;16/04/2021;29/11/2019;16/04/2021;1;2;350.87;50
1aa66366-5b56-11ea-9a65-000d3a38a36f;Ios App;Offline;16/12/2019;02/03/2021;17/11/2020;02/03/2021;4;4;759.92;704.45
d1226026-aa90-11e9-a2fc-000d3a38a36f;Android App;Android App;07/07/2019;11/01/2021;11/01/2021;07/07/2019;8;1;89.98;1422.65
b5371866-af0e-11e9-a2fc-000d3a38a36f;Desktop;Offline;23/11/2018;08/01/2021;23/11/2018;08/01/2021;1;1;169.99;374.93
a30bdd70-9deb-11eb-9c47-000d3a38a36f;Android App;Android App;15/04/2021;15/04/2021;15/04/2021;15/04/2021;1;1;200.88;139.9
31c59140-a939-11e9-a2fc-000d3a38a36f;Desktop;Offline;17/10/2016;10/07/2020;17/10/2016;10/07/2020;1;1;79.99;74.99
df9bb7ca-2806-11eb-8a9b-000d3a38a36f;Mobile;Offline;16/11/2020;20/04/2021;21/11/2020;20/04/2021;2;1;205.97;303.97
fd6f1d70-62b1-11ea-9861-000d3a38a36f;Android App;Android App;13/02/2019;08/05/2021;08/05/2021;06/07/2020;12;10;1303.1;2102.78
960008b0-aa9d-11e9-a2fc-000d3a38a36f;Ios App;Ios App;23/10/2018;26/04/2021;26/04/2021;18/12/2019;8;3;213.95;1963.91
377e460a-9de4-11e9-9897-000d3a38a36f;Android App;Android App;03/03/2019;21/05/2021;21/05/2021;03/03/2019;5;1;99.99;416.95
7f7c32da-a9fd-11e9-a2fc-000d3a38a36f;Android App;Android App;27/12/2016;31/01/2021;31/01/2021;19/01/2020;27;3;489.88;4249.56
5c3d9926-3a25-11eb-a48e-000d3a38a36f;Android App;Android App;09/12/2020;24/04/2021;24/04/2021;09/12/2020;2;1;159.98;506.97
2ea3a44e-219c-11ea-9618-000d3a38a36f;Ios App;Ios App;18/07/2019;23/05/2021;23/05/2021;18/07/2019;6;1;169.98;1072.75
0f5c2fc4-1d3d-11ea-a490-000d3a38a36f;Mobile;Mobile;07/08/2019;21/02/2021;21/02/2021;07/08/2019;1;1;49.99;147.58
8d601e88-1e48-11ea-8bf2-000d3a38a36f;Mobile;Mobile;27/07/2019;19/01/2021;19/01/2021;27/07/2019;2;1;239.99;359.98
a636d22c-98ae-11ea-b97a-000d3a38a36f;Android App;Android App;22/08/2017;15/07/2020;15/07/2020;28/02/2019;14;1;79.99;1477.59
8b17ba3a-a53c-11e9-a2fc-000d3a38a36f;Android App;Desktop;19/10/2019;12/03/2021;12/03/2021;04/02/2020;3;2;99.98;467.93
e8e176ea-a872-11e9-a2fc-000d3a38a36f;Ios App;Ios App;08/04/2017;15/10/2020;15/10/2020;25/11/2019;4;2;229.97;973.85
86f0e1e2-a551-11e9-a2fc-000d3a38a36f;Mobile;Desktop;30/06/2019;12/05/2021;12/05/2021;30/06/2019;4;1;109.98;1305.26
7c45c046-5b54-11ea-93c8-000d3a38a36f;Ios App;Offline;23/01/2020;25/02/2021;11/11/2020;25/02/2021;2;2;296.45;359.98
abdbab9e-475f-11ea-b6c0-000d3a38a36f;Ios App;Ios App;02/08/2019;24/05/2021;24/05/2021;24/11/2019;6;2;169.98;1718.89
04358b60-ac11-11e9-a2fc-000d3a38a36f;Mobile;Mobile;17/03/2018;02/01/2021;02/01/2021;11/10/2019;3;1;39.99;283.93
9440c506-5b4a-11ea-8cd9-000d3a38a36f;Android App;Android App;25/12/2019;12/05/2021;12/05/2021;30/07/2020;1;2;209.98;119.99
714ee000-f929-11ea-9564-000d3a38a36f;Android App;Android App;15/12/2019;18/09/2020;18/09/2020;17/09/2020;2;2;285.71;459.96
3a9b8aa4-adfd-11e9-a2fc-000d3a38a36f;Android App;Android App;12/10/2018;15/01/2021;15/01/2021;07/12/2020;3;2;409.97;363.97
875a74d6-d670-11e9-93bc-000d3a38a36f;Desktop;Desktop;24/08/2019;17/03/2021;17/03/2021;24/08/2019;1;1;49.99;1307.33
180d939e-a0d6-11e9-a2fc-000d3a38a36f;Mobile;Mobile;12/02/2019;26/11/2020;26/11/2020;01/03/2019;1;2;179.98;287.92
7fb4875e-ad75-11e9-a2fc-000d3a38a36f;Android App;Android App;19/08/2019;02/04/2021;02/04/2021;19/08/2019;2;1;139.99;539.98
08615912-aaea-11e9-a2fc-000d3a38a36f;Mobile;Offline;08/08/2017;27/04/2021;13/08/2017;27/04/2021;5;4;225.88;439.87
2b029388-a0e9-11e9-a2fc-000d3a38a36f;Android App;Desktop;14/02/2018;28/04/2021;28/04/2021;14/02/2019;12;1;29.99;1226.67
30450770-b144-11e9-9757-000d3a38a36f;Mobile;Mobile;21/03/2019;18/02/2021;18/02/2021;21/03/2019;5;1;119.99;568.8
cf4e2b58-46a8-11eb-806e-000d3a38a36f;Ios App;Ios App;25/12/2020;18/04/2021;18/04/2021;25/12/2020;3;1;99.98;346.02
7ea8c78a-f68b-11e9-841e-000d3a38a36f;Mobile;Mobile;24/10/2019;07/05/2021;07/05/2021;24/10/2019;1;1;149.99;97.42
e987609c-1ee6-11ea-81ff-000d3a38a36f;Desktop;Offline;22/03/2019;22/04/2021;22/03/2021;22/04/2021;1;4;424.77;234.9
7f96aa12-975e-11ea-a9c8-000d3a38a36f;Mobile;Mobile;12/05/2020;27/02/2021;27/02/2021;01/11/2020;3;1;228.72;583.9
808c84ba-21f6-11ea-ba6f-000d3a38a36f;Ios App;Ios App;15/09/2019;08/01/2021;08/01/2021;19/07/2020;3;2;199.98;723.31
c1a8edec-7158-11ea-adca-000d3a38a36f;Ios App;Mobile;24/09/2014;01/05/2021;01/05/2021;18/02/2021;17;2;415.85;2472.24
a44fee70-f19d-11e9-9346-000d3a38a36f;Android App;Offline;02/08/2019;03/08/2020;23/10/2019;03/08/2020;1;3;360.47;274.99
4e5940e8-5b51-11ea-ae74-000d3a38a36f;Mobile;Mobile;26/01/2020;21/05/2021;21/05/2021;26/01/2020;4;1;70.74;981.71
b09765ae-29a1-11eb-b280-000d3a38a36f;Desktop;Desktop;18/11/2020;29/11/2020;29/11/2020;18/11/2020;1;1;99.99;1005.63
1307d5fc-4140-11ea-96d9-000d3a38a36f;Mobile;Offline;01/08/2019;03/03/2021;29/04/2020;03/03/2021;1;2;260.87;90.99
534a048e-ae4a-11e9-a2fc-000d3a38a36f;Desktop;Offline;04/12/2019;22/01/2021;25/11/2020;22/01/2021;1;2;322.83;219.99
4aa4c21c-317e-11ea-b884-000d3a38a36f;Ios App;Offline;01/08/2019;06/03/2021;01/08/2020;06/03/2021;1;2;234.97;191.99
ee5f7486-a422-11e9-a2fc-000d3a38a36f;Android App;Android App;14/04/2019;04/05/2021;04/05/2021;05/10/2019;2;2;179.97;635.38
5595ec36-b0f6-11e9-9757-000d3a38a36f;Mobile;Offline;29/04/2019;25/01/2021;29/04/2019;25/01/2021;1;5;589.95;259.98
ee48f8d2-5bab-11ea-9915-000d3a38a36f;Ios App;Offline;24/12/2019;07/11/2020;03/03/2020;07/11/2020;1;3;730.38;294.99
ec498dbc-ddcf-11e9-a848-000d3a38a36f;Desktop;Desktop;21/09/2019;19/01/2021;19/01/2021;24/09/2019;2;2;139.98;251.98
5ea0ef68-9c38-11eb-9c47-000d3a38a36f;Ios App;Ios App;15/05/2019;13/04/2021;13/04/2021;15/05/2019;1;1;179.98;116.99
35c6f618-af9b-11e9-a2fc-000d3a38a36f;Ios App;Ios App;03/06/2018;17/11/2020;17/11/2020;21/12/2019;15;1;59.99;2060.45
d7686d98-37b8-11eb-a48e-000d3a38a36f;Android App;Android App;06/12/2020;13/04/2021;13/04/2021;09/12/2020;6;1;69.99;742.32
02321df6-c574-11ea-9dde-000d3a38a36f;Android App;Android App;13/07/2020;21/04/2021;21/04/2021;13/07/2020;3;1;50.49;636.72
63808cc0-a755-11e9-a2fc-000d3a38a36f;Ios App;Ios App;14/01/2015;12/06/2020;12/06/2020;22/11/2019;3;2;179.96;228.21
bc1d1b90-4382-11ea-8b43-000d3a38a36f;Android App;Android App;09/09/2019;28/06/2020;28/06/2020;09/09/2019;1;1;49.99;112.49
131635d6-9e6e-11e9-9897-000d3a38a36f;Android App;Android App;19/11/2019;22/06/2020;22/06/2020;19/11/2019;2;1;159.98;649.82
baaa8e54-a3ab-11e9-a2fc-000d3a38a36f;Ios App;Ios App;03/04/2019;26/09/2020;26/09/2020;03/04/2019;1;1;89.99;164.4
45a8a624-88b9-11ea-9c02-000d3a38a36f;Android App;Android App;26/01/2020;29/05/2021;29/05/2021;05/06/2020;7;2;298.44;355.31
07fa6b72-a913-11e9-a2fc-000d3a38a36f;Desktop;Offline;24/08/2016;21/08/2020;24/08/2016;21/08/2020;1;2;195.48;129.59
8d07276e-f8b5-11e9-b138-000d3a38a36f;Mobile;Mobile;27/10/2019;21/05/2021;21/05/2021;12/11/2020;1;2;276.46;143.99
c30b61ae-c763-11ea-b486-000d3a38a36f;Ios App;Ios App;16/07/2020;12/01/2021;12/01/2021;16/07/2020;1;1;80.49;269.9
ba826bfa-a33c-11e9-a2fc-000d3a38a36f;Mobile;Mobile;25/03/2019;08/05/2021;08/05/2021;22/08/2020;1;4;991.27;64.99
eaa36ca0-b12c-11e9-9757-000d3a38a36f;Android App;Android App;15/12/2019;23/01/2021;23/01/2021;08/11/2020;3;3;435.95;500.02
e3a2ea34-e3d0-11ea-b769-000d3a38a36f;Mobile;Mobile;21/08/2020;09/12/2020;09/12/2020;09/12/2020;1;2;349.71;84.99
227aaaee-b092-11e9-9757-000d3a38a36f;Desktop;Offline;12/10/2019;25/02/2021;12/10/2019;25/02/2021;1;2;159.98;384.99
065ac714-a2ef-11e9-a2fc-000d3a38a36f;Mobile;Mobile;21/03/2019;06/05/2021;06/05/2021;07/11/2020;3;3;469.96;635.68
031b2954-6d28-11eb-99c4-000d3a38a36f;Mobile;Mobile;12/02/2021;27/05/2021;27/05/2021;12/02/2021;2;1;130.96;2099.8
7bdccb84-b507-11e9-9c4b-000d3a38a36f;Desktop;Desktop;08/04/2019;08/02/2021;08/02/2021;08/04/2019;1;1;29.99;49.99
9c4e7cae-fd7e-11e9-a5e8-000d3a38a36f;Ios App;Ios App;02/11/2019;18/05/2021;18/05/2021;16/07/2020;10;4;1205.23;1681
3d5a8142-af5a-11e9-a2fc-000d3a38a36f;Android App;Android App;19/12/2018;29/04/2021;29/04/2021;28/09/2019;2;1;154.99;514.89
12d47896-a484-11e9-a2fc-000d3a38a36f;Android App;Offline;05/05/2019;26/05/2021;18/11/2020;26/05/2021;1;4;413.93;247.89
feb8f8e0-a529-11e9-a2fc-000d3a38a36f;Mobile;Offline;12/11/2019;04/03/2021;02/01/2021;04/03/2021;2;5;383.43;409.89
157a8cfe-6192-11ea-8dd8-000d3a38a36f;Android App;Offline;01/03/2020;17/05/2021;01/03/2020;17/05/2021;1;2;234.95;207.97
644ed26c-b04a-11e9-9757-000d3a38a36f;Android App;Offline;16/05/2019;09/09/2020;04/11/2019;09/09/2020;2;1;80.49;338.98
de6b2d8a-6cf0-11ea-b576-000d3a38a36f;Android App;Android App;06/02/2020;09/12/2020;09/12/2020;06/02/2020;1;1;59.99;179.99
1ffd35e8-ab01-11e9-a2fc-000d3a38a36f;Ios App;Mobile;29/12/2016;29/11/2020;29/11/2020;11/10/2019;11;1;49.99;1489.51
319978d0-5be0-11ea-9dbe-000d3a38a36f;Android App;Android App;28/01/2020;10/11/2020;10/11/2020;28/01/2020;2;1;130.73;259.97
2973759c-dddd-11e9-a848-000d3a38a36f;Android App;Offline;22/09/2019;08/11/2020;12/07/2020;08/11/2020;9;4;741.44;939.89
2f4044c4-2b39-11ea-9d27-000d3a38a36f;Android App;Android App;29/11/2019;27/04/2021;27/04/2021;29/11/2019;3;2;288.98;2170.34
593fb894-b105-11e9-9757-000d3a38a36f;Android App;Android App;22/03/2019;07/05/2021;07/05/2021;22/03/2019;1;1;125;69.9
1f6983c2-b1a3-11e9-89fa-000d3a38a36f;Android App;Android App;02/06/2019;22/05/2021;22/05/2021;24/07/2020;4;4;550.69;875.08
34fcb55a-a92a-11e9-a2fc-000d3a38a36f;Android App;Desktop;06/06/2018;04/03/2021;04/03/2021;23/02/2021;9;2;200.96;1250.06
399e2cd2-9494-11ea-85df-000d3a38a36f;Android App;Offline;08/05/2020;03/07/2020;28/05/2020;03/07/2020;3;1;246.48;684.96
51faa656-6b1e-11ea-9c62-000d3a38a36f;Android App;Offline;17/03/2020;28/11/2020;24/11/2020;28/11/2020;1;2;166.48;135.99
e2114d96-5334-11ea-acd3-000d3a38a36f;Android App;Android App;23/01/2020;12/07/2020;12/07/2020;23/01/2020;2;1;70.49;221.97
a54da396-a6d2-11e9-a2fc-000d3a38a36f;Ios App;Offline;06/07/2014;03/09/2020;15/06/2020;03/09/2020;5;1;89.99;1293.26
e91efcb4-1f18-11ea-87bf-000d3a38a36f;Ios App;Ios App;14/09/2019;21/01/2021;21/01/2021;14/09/2019;5;1;199.98;618.11
3aa7de90-a2fc-11ea-9c18-000d3a38a36f;Android App;Offline;06/06/2020;17/12/2020;06/06/2020;17/12/2020;1;1;129.99;191.97
58540af6-5bb5-11ea-b2ce-000d3a38a36f;Mobile;Mobile;15/02/2020;25/04/2021;25/04/2021;15/02/2020;1;1;89.99;199.97
b1fae1f6-1cdb-11ea-a490-000d3a38a36f;Android App;Android App;25/09/2019;12/06/2020;12/06/2020;25/09/2019;1;1;59.99;103.97
ee99e872-53e6-11ea-94d4-000d3a38a36f;Android App;Android App;04/01/2020;04/04/2021;04/04/2021;04/01/2020;3;1;259.99;573.55
cadb7d72-ad35-11e9-a2fc-000d3a38a36f;Android App;Offline;25/06/2018;15/06/2020;25/06/2018;15/06/2020;1;1;22.48;153.99
e96020fc-a6ed-11e9-a2fc-000d3a38a36f;Mobile;Offline;17/09/2014;17/11/2020;25/12/2018;17/11/2020;4;2;300.48;462.95
135ba0d0-5bf6-11ea-b87f-000d3a38a36f;Android App;Android App;30/01/2020;08/04/2021;08/04/2021;12/02/2020;3;4;204.96;339.97
ddbb9e66-1f9c-11ea-87bf-000d3a38a36f;Mobile;Mobile;25/10/2019;12/04/2021;12/04/2021;02/02/2020;1;3;400.46;271.99
fa35390e-4b7e-11ea-a626-000d3a38a36f;Android App;Android App;16/11/2019;07/06/2020;07/06/2020;16/02/2020;3;4;616.44;511.96
0323b1d6-e2ce-11e9-ad00-000d3a38a36f;Android App;Android App;29/08/2019;10/12/2020;10/12/2020;29/08/2019;2;1;85.98;346.98
b5603bce-ab17-11e9-a2fc-000d3a38a36f;Desktop;Offline;05/12/2016;04/11/2020;05/12/2016;04/11/2020;1;1;399.98;39.99
d2de8e96-2a04-11ea-87cc-000d3a38a36f;Desktop;Desktop;16/10/2019;27/09/2020;27/09/2020;16/10/2019;1;1;142.98;119.99
13fc6484-8761-11ea-ace9-000d3a38a36f;Android App;Offline;25/04/2020;25/07/2020;12/05/2020;25/07/2020;3;1;79.98;186.95
00f6c98e-abb5-11e9-a2fc-000d3a38a36f;Ios App;Ios App;28/06/2017;20/12/2020;20/12/2020;03/11/2019;11;1;279.98;1919.82
dda4711e-ff12-11e9-a5e8-000d3a38a36f;Ios App;Offline;31/05/2018;13/07/2020;05/03/2020;13/07/2020;9;4;889.36;1189.19
e22f4d4a-ad86-11e9-a2fc-000d3a38a36f;Android App;Android App;11/12/2017;13/12/2020;13/12/2020;08/07/2019;8;1;39.98;1393.25
2bd1bd18-2189-11ea-9618-000d3a38a36f;Android App;Android App;23/06/2019;15/09/2020;15/09/2020;23/06/2019;1;1;69.99;132.5
fb876fd2-ad24-11e9-a2fc-000d3a38a36f;Android App;Android App;20/02/2019;04/10/2020;04/10/2020;20/10/2019;1;2;149.97;378.97
26c43684-ae7a-11e9-a2fc-000d3a38a36f;Android App;Android App;26/10/2018;20/05/2021;20/05/2021;05/10/2019;7;2;449.88;1017.32
e476a216-a2b3-11e9-a2fc-000d3a38a36f;Android App;Android App;17/03/2019;25/01/2021;25/01/2021;17/03/2019;5;2;89.98;1524.88
ecb9d362-75f3-11ea-b23f-000d3a38a36f;Android App;Offline;26/04/2020;09/07/2020;26/04/2020;09/07/2020;1;1;100.49;27.99
8d5afcf2-ad2b-11e9-a2fc-000d3a38a36f;Ios App;Android App;09/06/2018;27/02/2021;27/02/2021;20/07/2019;7;2;59.98;707.8
dd1f1774-ad25-11e9-a2fc-000d3a38a36f;Mobile;Offline;21/06/2018;15/11/2020;21/06/2018;15/11/2020;1;3;1315.44;97.5
1fd985e4-d608-11e9-93bc-000d3a38a36f;Android App;Android App;28/02/2020;10/12/2020;10/12/2020;28/02/2020;4;1;69.99;233.96
df26eabe-aa50-11ea-b736-000d3a38a36f;Mobile;Mobile;09/06/2020;25/11/2020;25/11/2020;09/06/2020;1;1;168.47;223.99
13a9382a-33cf-11eb-9a15-000d3a38a36f;Android App;Mobile;04/03/2014;14/03/2021;14/03/2021;17/11/2019;14;2;139.98;1777.83
a12a3c34-d62f-11e9-93bc-000d3a38a36f;Android App;Android App;18/08/2019;22/11/2020;22/11/2020;18/08/2019;1;1;99.99;151.31
fc353520-320e-11eb-860c-000d3a38a36f;Mobile;Mobile;29/11/2020;23/05/2021;23/05/2021;29/11/2020;1;1;282.3;140.48
93cd4942-9758-11ea-a9c8-000d3a38a36f;Ios App;Mobile;15/05/2020;17/01/2021;17/01/2021;28/08/2020;3;1;59.99;691.93
76e60e30-28af-11ea-b87a-000d3a38a36f;Desktop;Desktop;19/10/2019;27/05/2021;27/05/2021;19/10/2019;1;1;189.99;239.99
8f7246e0-b1a3-11e9-89fa-000d3a38a36f;Mobile;Mobile;16/07/2019;13/10/2020;13/10/2020;31/08/2019;4;1;169.97;1789.18
4e79e150-86a7-11ea-b356-000d3a38a36f;Ios App;Ios App;05/07/2020;12/01/2021;12/01/2021;05/07/2020;1;1;248.4;199.99
a5cd2d46-a588-11e9-a2fc-000d3a38a36f;Ios App;Ios App;26/01/2021;26/05/2021;26/05/2021;26/01/2021;1;1;150.97;142.99
ded6cf74-6267-11ea-9861-000d3a38a36f;Ios App;Offline;05/03/2020;26/01/2021;12/05/2020;26/01/2021;1;3;261.36;221.94
b15ce03c-5bba-11ea-aac8-000d3a38a36f;Android App;Android App;11/01/2020;05/01/2021;05/01/2021;11/01/2020;3;1;99.99;269.97
b3343f4e-ae00-11e9-a2fc-000d3a38a36f;Ios App;Offline;09/08/2019;11/06/2020;05/06/2020;11/06/2020;1;2;305.97;176.45
f4e8dd88-af85-11e9-a2fc-000d3a38a36f;Ios App;Ios App;30/12/2018;04/03/2021;04/03/2021;03/12/2019;5;1;99.99;329.94
9c36b952-5efd-11eb-8dbd-000d3a38a36f;Android App;Offline;25/01/2021;06/03/2021;25/01/2021;06/03/2021;1;1;59.99;186.96
6364b270-ab1f-11e9-a2fc-000d3a38a36f;Mobile;Offline;08/12/2016;04/01/2021;12/06/2020;04/01/2021;7;1;150.88;702.69
6c870dd4-1e2f-11ea-8bf2-000d3a38a36f;Android App;Android App;22/06/2019;27/08/2020;27/08/2020;22/06/2019;1;1;69.99;79.99
024b87da-9d4f-11e9-9897-000d3a38a36f;Android App;Desktop;16/01/2014;12/03/2021;12/03/2021;04/07/2019;24;2;19.98;2025.03
88d0f51c-5bca-11ea-8ffa-000d3a38a36f;Ios App;Offline;11/01/2020;15/11/2020;02/04/2020;15/11/2020;1;2;230.73;149.99
6a29b956-43c3-11ea-8b43-000d3a38a36f;Mobile;Mobile;06/08/2019;08/11/2020;08/11/2020;06/08/2019;3;1;19.99;258.97
53a15b60-a1e5-11e9-a2fc-000d3a38a36f;Ios App;Ios App;02/03/2019;03/04/2021;03/04/2021;03/11/2020;4;5;511.92;795.68
bfe4decc-6392-11ea-a6dc-000d3a38a36f;Desktop;Offline;11/03/2020;29/01/2021;11/03/2020;29/01/2021;1;1;199.99;71.99
47b02f28-ad81-11e9-a2fc-000d3a38a36f;Ios App;Offline;20/03/2018;19/04/2021;22/02/2021;19/04/2021;4;1;319.99;469.25
9269b130-0184-11eb-9c30-000d3a38a36f;Mobile;Mobile;28/09/2020;31/10/2020;31/10/2020;28/09/2020;1;1;22.48;199.98
742521fc-40e4-11ea-8359-000d3a38a36f;Mobile;Offline;02/12/2019;26/04/2021;18/12/2019;26/04/2021;1;2;329.98;217.42
bb8604e6-1bda-11ea-ac4f-000d3a38a36f;Android App;Android App;28/10/2019;05/02/2021;05/02/2021;25/08/2020;1;2;596.7;151.49
5cc79658-7f4a-11ea-80af-000d3a38a36f;Android App;Android App;15/04/2020;17/01/2021;17/01/2021;19/08/2020;3;1;49.99;294.89
75929738-b3c4-11ea-8745-000d3a38a36f;Mobile;Mobile;07/08/2019;10/05/2021;10/05/2021;22/04/2021;1;6;622.83;113.48
74002d98-d6ea-11e9-93bc-000d3a38a36f;Android App;Android App;29/10/2019;07/05/2021;07/05/2021;29/10/2019;2;1;189.9;454.96
157e00b0-28f2-11ea-b87a-000d3a38a36f;Ios App;Ios App;30/03/2019;25/11/2020;25/11/2020;30/03/2019;1;1;234.95;487.97
3015b544-a931-11e9-a2fc-000d3a38a36f;Android App;Android App;28/11/2015;08/07/2020;08/07/2020;12/07/2019;2;1;29.99;111.97
e4cb4a48-23c1-11ea-8523-000d3a38a36f;Android App;Offline;15/02/2019;18/01/2021;27/05/2020;18/01/2021;2;2;312.86;272.46
71528de8-5bdd-11ea-85cb-000d3a38a36f;Ios App;Ios App;01/02/2020;28/06/2020;28/06/2020;01/02/2020;2;1;150.73;319.93
1cee861e-a7f4-11e9-a2fc-000d3a38a36f;Android App;Android App;08/07/2015;21/02/2021;21/02/2021;06/01/2020;2;1;109.99;552.82
42750096-2681-11ea-b9a0-000d3a38a36f;Android App;Android App;07/03/2019;06/05/2021;06/05/2021;15/11/2020;3;3;450.7;514.11
2998ead2-ae9b-11e9-a2fc-000d3a38a36f;Android App;Offline;07/11/2018;23/02/2021;07/11/2018;23/02/2021;1;2;200.87;71.99
2b867df6-a571-11e9-a2fc-000d3a38a36f;Mobile;Mobile;13/10/2019;05/05/2021;05/05/2021;13/10/2019;3;1;49.99;222.47
bae59ba0-9d40-11e9-9897-000d3a38a36f;Desktop;Offline;18/04/2017;29/06/2020;18/04/2017;29/06/2020;1;2;353.38;99.99
fa338324-b02a-11e9-9757-000d3a38a36f;Mobile;Mobile;12/02/2019;24/05/2021;24/05/2021;12/02/2019;1;1;59.99;223.12
8d5e9eb6-460a-11ea-a691-000d3a38a36f;Android App;Android App;09/09/2019;18/02/2021;18/02/2021;04/02/2020;4;2;140.72;632.93
98f79916-a4f8-11e9-a2fc-000d3a38a36f;Mobile;Offline;31/01/2019;25/11/2020;31/01/2019;25/11/2020;1;5;509.94;59.99
275c65ee-9fa2-11e9-a2fc-000d3a38a36f;Ios App;Android App;05/08/2017;28/02/2021;28/02/2021;17/11/2019;36;3;439.96;4340.8
afb3a802-4790-11eb-806e-000d3a38a36f;Mobile;Offline;09/01/2021;21/03/2021;09/01/2021;21/03/2021;1;1;100.88;69.99
0f5e28ac-6e36-11ea-a8bb-000d3a38a36f;Ios App;Ios App;30/04/2020;13/01/2021;13/01/2021;23/08/2020;3;2;254.95;481.93
f6412502-a5c9-11e9-a2fc-000d3a38a36f;Ios App;Ios App;14/02/2019;11/02/2021;11/02/2021;29/06/2019;9;1;79.98;2328.65
dc552616-3e67-11ea-808e-000d3a38a36f;Ios App;Ios App;10/09/2019;15/07/2020;15/07/2020;10/09/2019;1;1;189.98;261.32
2decba1c-b131-11e9-9757-000d3a38a36f;Android App;Android App;17/05/2018;25/12/2020;25/12/2020;31/07/2019;12;1;212.98;4204.58
4079b0fc-d681-11e9-93bc-000d3a38a36f;Mobile;Mobile;28/01/2020;18/05/2021;18/05/2021;28/01/2020;1;1;12.99;276.98
361032d6-b0dd-11e9-9757-000d3a38a36f;Desktop;Desktop;03/03/2019;28/06/2020;28/06/2020;03/03/2019;2;2;419.94;503.99
